,album_uri,album_title,uri,song_title,first_artist,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature	
6183,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:1yE9ZPzkBhFQJA96eS9zS5,"Do You Never Laugh, Miss Eyre? (feat. Jack Liebeck)",Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.171,0.0566,8.0,-27.766,1.0,0.0529,0.97,0.898,0.135,0.0344,116.117,81147.0,4.0	
6184,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:1v3GMmOFTVWRuzbMevK4jb,A Restless Night (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.0781,0.0146,0.0,-31.587,1.0,0.0437,0.954,0.935,0.0766,0.0324,172.729,119507.0,3.0	
6185,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:5eTl37wlqVkq88rjzNUFEs,Waiting for Mr. Rochester (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.191,0.16,7.0,-18.41,0.0,0.0435,0.967,0.841,0.113,0.0489,123.046,126627.0,4.0	
6186,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:2AhTppjasVXtLuMGZkoXyV,Yes! (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.154,0.239,0.0,-15.006,0.0,0.0445,0.884,0.807,0.107,0.0348,83.541,121373.0,3.0	
6187,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:0aznIqK4l9IBTTUP9xLj3l,Mrs. Reed is Not Quite Finished (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.184,0.0304,0.0,-23.373,0.0,0.0409,0.891,0.899,0.11,0.04,73.011,143947.0,3.0	
6188,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:79BOwlBLC5PqKAHKGdtCS2,The Wedding Dress (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.359,0.0621,5.0,-22.452,1.0,0.0313,0.972,0.874,0.0782,0.0465,64.171,131787.0,5.0	
6189,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:4qEcOXJ8Wy4bDYhNDzSdX2,An Insuperable Impediment (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.0956,0.205,0.0,-14.732,0.0,0.0412,0.832,0.953,0.109,0.029,80.566,179000.0,4.0	
6190,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:0rCsWWz82FMADSYG87pBJ3,Jane's Escape (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.144,0.243,10.0,-18.275,1.0,0.0366,0.904,0.528,0.106,0.0379,92.611,137853.0,4.0	
6191,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:2S7YHUo7zIXxgmM9LoKcsv,Life on the Moors (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.423,0.0188,0.0,-32.86,0.0,0.0583,0.995,0.891,0.0773,0.163,68.681,83853.0,3.0	
6192,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:5VYexMhjITlKNUl93aaA0f,The Call Within (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.173,0.161,2.0,-15.346,0.0,0.0419,0.902,0.839,0.0789,0.0315,123.061,222227.0,3.0	
6193,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:48bFgWuYofpZqmIxC82R8V,Awaken (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.167,0.0439,0.0,-17.999,0.0,0.0437,0.948,0.913,0.0904,0.0366,76.877,265933.0,4.0	
6194,4EHO6nIhB0OCyOY2vQ8yqX,Jane Eyre,spotify:track:7Ly4vpc0e0JaqKIbCHtSHX,My Edward and I (feat. Jack Liebeck),Dario Marianelli,"['Dario Marianelli', 'Jack Liebeck', 'Benjamin Wallfisch']",0.0945,0.057,5.0,-24.673,1.0,0.0476,0.976,0.403,0.091,0.0375,67.598,233947.0,3.0	
6195,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:1A2PWRltFrX8iB8IP3CUgo,St. Elmos Fire (Man in Motion),John Parr,['John Parr'],0.612,0.6,9.0,-10.945,1.0,0.0327,0.15,3.04e-06,0.222,0.471,111.203,251800.0,4.0	
6196,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:1ZLkwB2K4LhR7q1x4iqoRp,Shake Down,Billy Squier,['Billy Squier'],0.631,0.73,9.0,-12.654,1.0,0.0595,0.176,0.0,0.0671,0.651,116.792,248506.0,4.0	
6197,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:60DCWUo6GlT3wShniM49Io,Young and Innocent,Elefante,['Elefante'],0.502,0.426,5.0,-11.88,1.0,0.0246,0.15,0.0,0.123,0.203,79.353,281160.0,4.0	
6198,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:3lAjapoeZJAjyxGXHPbiuW,This Time It Was Really Right,Jon Anderson,['Jon Anderson'],0.707,0.62,10.0,-12.973,0.0,0.0326,0.295,3.08e-06,0.0604,0.954,125.244,280506.0,4.0	
6199,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:54IAjnesukl2fddFC97COC,Saved My Life,Fee Waybill,['Fee Waybill'],0.56,0.896,9.0,-11.274,1.0,0.0441,0.0246,0.000108,0.376,0.458,106.125,227333.0,4.0	
6200,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:4LoBPiqiPBzKqSahyxyAul,Love Theme from St. Elmo's Fire - Instrumental,David Foster,['David Foster'],0.569,0.392,8.0,-14.258,1.0,0.0347,0.462,0.793,0.11,0.299,125.213,210826.0,4.0	
6201,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:4wAhyiFTvn3yDQ404006tD,If I Turn You Away,Vikki Moss,['Vikki Moss'],0.496,0.502,6.0,-13.057,0.0,0.0341,0.351,0.0,0.271,0.615,78.999,278906.0,4.0	
6202,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:720Ep6nFFwyb3qnLFkZYBz,Stressed Out (Close to the Edge),Airplay,['Airplay'],0.697,0.7,11.0,-13.59,0.0,0.047,0.139,0.00213,0.068,0.859,118.225,258200.0,4.0	
6203,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:3abG4U4jEQu6AQzclzMfQf,Georgetown,David Foster,['David Foster'],0.61,0.207,8.0,-19.068,1.0,0.0442,0.956,0.911,0.111,0.651,128.113,97493.0,4.0	
6204,70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,spotify:track:6qZPmkfLRGeM504ELF84vj,Love Theme from St. Elmo's Fire (For Just a Moment),David Foster,['David Foster'],0.535,0.234,8.0,-17.287,1.0,0.0316,0.494,0.0,0.0831,0.172,107.97,227240.0,4.0	
6205,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:2da0KrvLB5acEfw9bCnwQY,Would?,Alice In Chains,['Alice In Chains'],0.3,0.814,6.0,-10.584,1.0,0.0375,0.000705,4.61e-06,0.121,0.571,100.489,206827.0,4.0	
6206,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:7jzRpu6nsY5WlBmQqinQ43,Breath,Pearl Jam,['Pearl Jam'],0.452,0.871,9.0,-9.073,1.0,0.0382,0.00249,1.28e-05,0.0762,0.451,83.777,325133.0,4.0	
6207,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:4QglwXpVgc088RhQOp42vx,Seasons,Chris Cornell,['Chris Cornell'],0.48,0.384,10.0,-12.705,1.0,0.0304,0.181,0.105,0.124,0.194,152.184,345133.0,4.0	
6208,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:6I1ESyGhZAEzZvxkxGyUZS,Dyslexic Heart,Paul Westerberg,['Paul Westerberg'],0.66,0.756,0.0,-11.032,1.0,0.0295,0.072,3.78e-06,0.15,0.881,136.692,268107.0,4.0	
6209,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:6hrJCzT3uXKVudE8mapWmf,Battle of Evermore,The Lovemongers,['The Lovemongers'],0.383,0.811,4.0,-7.147,0.0,0.0386,0.643,0.922,0.723,0.664,136.922,340440.0,4.0	
6210,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:2i9v3DasEzwthWP1mQska0,Chloe Dancer / Crown of Thorns,Mother Love Bone,['Mother Love Bone'],0.374,0.433,2.0,-11.171,1.0,0.0279,0.327,1.64e-05,0.123,0.253,136.305,495733.0,4.0	
6211,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:33wyfE5d2qCqiUkvF7d8lc,Birth Ritual,Soundgarden,['Soundgarden'],0.54,0.819,10.0,-9.475,1.0,0.0733,3.95e-05,0.000463,0.359,0.396,131.154,365227.0,1.0	
6212,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:0KEhlgtlk0HuqBIqfGCGdF,State of Love and Trust,Pearl Jam,['Pearl Jam'],0.326,0.894,9.0,-9.558,0.0,0.0443,0.00035,0.0,0.435,0.664,165.193,227200.0,4.0	
6213,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:0eqF9LrYfNkxrMIKaVr6Lq,Overblown,Mudhoney,['Mudhoney'],0.237,0.981,4.0,-9.55,1.0,0.049,0.000176,6.43e-05,0.243,0.38,159.02,178107.0,4.0	
6214,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:3R6GxZEzCWDNnwo8QWeOw6,Waiting for Somebody,Paul Westerberg,['Paul Westerberg'],0.498,0.759,0.0,-9.969,1.0,0.0361,0.0744,0.0,0.15,0.694,136.453,205200.0,4.0	
6215,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:3hVcpeEgubInQ5oUJDTC8b,May This Be Love,Jimi Hendrix,['Jimi Hendrix'],0.503,0.545,8.0,-12.677,1.0,0.0591,0.45,0.0107,0.0855,0.557,95.609,189627.0,4.0	
6216,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:4EiLHuUSKTlaGmdR17J2tc,Nearly Lost You,Screaming Trees,['Screaming Trees'],0.192,0.908,7.0,-9.127,1.0,0.072,3.37e-05,0.000162,0.279,0.481,201.254,246227.0,4.0	
6217,58BEJ01sL8wK5LV3TPyngC,Singles,spotify:track:63lnZCrbc67QRJDeSEkhMS,Drown,The Smashing Pumpkins,['The Smashing Pumpkins'],0.276,0.383,2.0,-13.344,1.0,0.0327,0.00244,0.877,0.139,0.185,152.451,496333.0,4.0	
6218,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:1ijrMIqQvZNsnoqGukPzFD,I'm Forrest... Forrest Gump,Alan Silvestri,['Alan Silvestri'],0.402,0.046,5.0,-22.779,1.0,0.033,0.979,0.513,0.0771,0.0967,104.425,159667.0,4.0	
6219,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:7wjsZ4GuNKZl2OnyAGElvr,You're No Different,Alan Silvestri,['Alan Silvestri'],0.256,0.0258,7.0,-28.607,1.0,0.0391,0.987,0.972,0.116,0.325,82.711,57133.0,4.0	
6220,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:5cD2m06iqPInkpwBDWY3pV,You Can't Sit Here,Alan Silvestri,['Alan Silvestri'],0.0696,0.0301,0.0,-25.625,1.0,0.0515,0.738,0.853,0.134,0.0484,75.731,143693.0,4.0	
6221,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:4nRDuNRzKaEgBzHSLLlsG8,Run Forrest Run,Alan Silvestri,['Alan Silvestri'],0.196,0.21,10.0,-14.515,1.0,0.0433,0.817,0.908,0.11,0.0382,71.681,132067.0,5.0	
6222,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:5DcxD0V1ml6ONwL5XHBkln,Pray With Me,Alan Silvestri,['Alan Silvestri'],0.32,0.00273,5.0,-33.579,1.0,0.0414,0.972,0.639,0.1,0.151,34.041,55240.0,3.0	
6223,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:3MVRtMQCcTwp8ynX2QbRX9,The Crimson Gump,Alan Silvestri,['Alan Silvestri'],0.31,0.463,10.0,-14.137,1.0,0.0651,0.416,0.974,0.229,0.386,179.603,65960.0,3.0	
6224,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:0gONVpTm25tjIGUgieSCb8,They're Sending Me To Vietnam,Alan Silvestri,['Alan Silvestri'],0.187,0.00931,10.0,-35.904,1.0,0.0345,0.829,0.0173,0.116,0.057,90.565,140693.0,4.0	
6225,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:7EU8QQqjV9fGf3IcJLtaDi,I Ran And Ran,Alan Silvestri,['Alan Silvestri'],0.154,0.00133,8.0,-34.897,1.0,0.0349,0.897,0.894,0.115,0.0544,75.067,100200.0,4.0	
6226,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:0dAuYPmfiGbguGL94CUO4I,I Had A Destiny,Alan Silvestri,['Alan Silvestri'],0.137,0.00616,10.0,-37.186,1.0,0.04,0.914,0.525,0.15,0.141,60.578,76933.0,5.0	
6227,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:2gFzssAQki3CLJQNd4Jh8w,Washington Reunion,Alan Silvestri,['Alan Silvestri'],0.194,0.227,10.0,-16.061,1.0,0.0369,0.689,0.847,0.124,0.0771,79.338,44733.0,1.0	
6228,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:2FE7chNnuDxJkRXrLrpxjx,Jesus On The Main Line,Alan Silvestri,['Alan Silvestri'],0.228,0.00911,7.0,-21.122,1.0,0.0332,0.923,0.0515,0.16,0.257,95.81,117307.0,3.0	
6229,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:6PCLgQWGhnu2dw2zjGAUnT,That's My Boat,Alan Silvestri,['Alan Silvestri'],0.129,0.0791,7.0,-22.457,1.0,0.0369,0.873,0.476,0.159,0.106,58.597,73693.0,4.0	
6230,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:3489aaHPOUBRz25cXS8bZ2,I Never Thanked You,Alan Silvestri,['Alan Silvestri'],0.0799,0.0359,1.0,-31.011,1.0,0.0469,0.93,0.409,0.0976,0.0771,173.917,45907.0,4.0	
6231,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:6eLLMXei71a3S1eBJANXaM,Jenny Returns,Alan Silvestri,['Alan Silvestri'],0.0846,0.0296,0.0,-27.324,1.0,0.0389,0.572,0.691,0.125,0.0383,70.873,160093.0,3.0	
6232,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:5wVMij4l1qCQoHZWDLwo9i,The Crusade,Alan Silvestri,['Alan Silvestri'],0.177,0.287,1.0,-13.977,1.0,0.0362,0.65,0.863,0.1,0.0723,142.878,119533.0,5.0	
6233,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:4jH4ImNhlqxgKrcyXPULme,Forrest Meets Forrest,Alan Silvestri,['Alan Silvestri'],0.208,0.0141,5.0,-36.848,1.0,0.0322,0.014,0.899,0.126,0.0421,64.18,100227.0,4.0	
6234,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:6n7u2IFHe25P9XrJQ0BUO1,The Wedding Guest,Alan Silvestri,['Alan Silvestri'],0.231,0.023,5.0,-23.961,1.0,0.0377,0.91,0.358,0.147,0.0387,69.356,105107.0,5.0	
6235,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:2byBJ4bFeFPpSOgJnR6b8a,Where Heaven Ends,Alan Silvestri,['Alan Silvestri'],0.212,0.0107,7.0,-38.358,0.0,0.0416,0.592,0.72,0.213,0.04,66.094,92240.0,4.0	
6236,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:3grccv5vIWMkLniGMAxkBF,Jenny's Grave,Alan Silvestri,['Alan Silvestri'],0.159,0.0114,5.0,-37.816,1.0,0.0374,0.106,0.0828,0.105,0.0363,70.706,83600.0,1.0	
6237,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:1EEPBHJtZpL3Cu7XQpjn3i,I'll Be Right Here,Alan Silvestri,['Alan Silvestri'],0.153,0.206,10.0,-17.248,1.0,0.037,0.903,0.212,0.128,0.106,104.968,47307.0,4.0	
6238,1Fw951OcmbeCmVnnNcRYrp,Forrest Gump,spotify:track:435vx38BVoUIqSG1VfoJOh,Suite from Forrest Gump,Alan Silvestri,['Alan Silvestri'],0.111,0.103,5.0,-18.36,1.0,0.0356,0.893,0.816,0.164,0.0448,84.52,394240.0,4.0	
6239,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:1BpapRkIhQUYxifAZYyIq9,Vampin - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.594,0.621,5.0,-12.226,1.0,0.0321,0.0617,0.712,0.587,0.779,128.411,165360.0,4.0	
6240,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:4DNR6qMTjREszqT6RAaJ7U,Theme Of The Mack - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.562,0.843,0.0,-10.18,1.0,0.0615,0.412,0.000395,0.54,0.393,132.332,335867.0,4.0	
6241,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:6WUYwjET4BBUeRfU0kbmWR,I Choose You - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.384,0.572,11.0,-10.228,0.0,0.0285,0.314,0.0,0.638,0.744,154.926,221867.0,4.0	
6242,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:5xZ6irShcH9Qx2Rnr21O8f,Mack's Stroll/The Getaway (Chase Scene) - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.451,0.859,2.0,-10.046,0.0,0.0432,0.47,0.917,0.138,0.534,134.519,188573.0,4.0	
6243,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:21dZ9u5pA1n7dfakGf3om9,Slick - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.632,0.643,5.0,-11.54,0.0,0.0341,0.32,2.25e-05,0.144,0.896,117.652,216133.0,4.0	
6244,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:5E0F5DnYvowmzKg7Lhf22y,Mack Man (Got To Get Over) - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.809,0.575,7.0,-10.557,1.0,0.0376,0.391,5.15e-06,0.0417,0.938,121.823,310893.0,4.0	
6245,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:2bdWPEx3S5tJge6OOUeR6v,Mother's Theme (Mama) - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.101,0.238,2.0,-15.96,0.0,0.0318,0.637,0.000739,0.133,0.207,79.903,235907.0,3.0	
6246,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:6wOz2tNXrR2gWygGQmD8Br,Now That It's All Over - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.221,0.265,3.0,-14.823,1.0,0.0288,0.864,0.169,0.133,0.0504,100.811,271800.0,4.0	
6247,0iOSxNFl6YhVjWxlzyq5T1,The Mack,spotify:track:1haurWCw5Yb1oP8xNQTfCV,Brother's Gonna Work It Out - The Mack/Soundtrack Version,Willie Hutch,['Willie Hutch'],0.496,0.625,6.0,-11.174,0.0,0.323,0.545,0.000138,0.0884,0.359,111.155,287667.0,4.0	
6248,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:0iuXFsLysZd0VcSrrA7QA7,Tear Me Down,Stephen Trask,['Stephen Trask'],0.53,0.874,5.0,-4.974,1.0,0.0451,0.00444,0.0386,0.171,0.72,136.474,233667.0,4.0	
6249,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:6qkEyId7qOX98BusYB2OoO,Origin of Love,Stephen Trask,['Stephen Trask'],0.367,0.495,2.0,-10.078,1.0,0.0338,0.0695,0.0514,0.127,0.178,94.812,363427.0,4.0	
6250,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:2LlrjIjFOe4YedxWPy4Fp6,Angry Inch,Stephen Trask,['Stephen Trask'],0.49,0.967,1.0,-6.051,1.0,0.0786,0.0249,2.33e-05,0.116,0.437,147.354,177600.0,4.0	
6251,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:0Fz2krCXjoxuQ4BpuPkYuS,Wicked Little Town - Tommy Gnosis Version,Stephen Trask,['Stephen Trask'],0.51,0.667,7.0,-8.932,1.0,0.0295,0.0544,0.46,0.119,0.258,102.493,231707.0,4.0	
6252,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:2pEt1u6qYvHA1OZN8adDcf,Wig In A Box,Stephen Trask,['Stephen Trask'],0.435,0.564,9.0,-8.385,1.0,0.0735,0.247,4.96e-05,0.0984,0.308,125.913,317800.0,4.0	
6253,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:6xz08zMA2hxAHcWGdyPlaK,The Long Grift,Stephen Trask,['Stephen Trask'],0.675,0.377,5.0,-10.754,1.0,0.0267,0.213,0.0182,0.0989,0.338,91.033,177493.0,4.0	
6254,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:62JKKOdyPDzcQh9mhxGDff,Hedwig's Lament,Stephen Trask,['Stephen Trask'],0.428,0.0594,4.0,-19.252,0.0,0.102,0.925,2.41e-05,0.216,0.239,97.778,113733.0,3.0	
6255,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:0FD6v6fVtmhQTAQqXdH3BS,Exquisite Corpse,Stephen Trask,['Stephen Trask'],0.341,0.964,4.0,-5.468,0.0,0.177,2.95e-05,0.028,0.299,0.319,151.645,175573.0,4.0	
6256,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:34rSDfRGzTGs2U9w7Qpsjm,Midnight Radio,Stephen Trask,['Stephen Trask'],0.247,0.62,0.0,-6.625,1.0,0.0337,0.00485,0.000163,0.0831,0.152,150.37,339067.0,3.0	
6257,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:5nyBP2rbrfOb0wbjk8MbRy,Nailed,Stephen Trask,['Stephen Trask'],0.423,0.943,11.0,-5.619,0.0,0.0583,0.00013,0.0365,0.284,0.618,138.596,206493.0,4.0	
6258,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:1mkiabiLN9Zu0KwpsdweOt,Sugar Daddy,Stephen Trask,['Stephen Trask'],0.745,0.777,11.0,-8.639,1.0,0.033,0.112,1.93e-05,0.0838,0.647,109.162,237240.0,4.0	
6259,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:2hJc1lB1zuJS0l1kTinuSF,Freaks (with Girls Against Boys),Stephen Trask,"['Stephen Trask', 'Girls Against Boys']",0.476,0.869,9.0,-4.259,1.0,0.0402,0.000975,0.000399,0.112,0.692,135.072,231400.0,4.0	
6260,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:2oaj2mkHXTrZsFtR1gRfdd,In Your Arms Tonight,Stephen Trask,['Stephen Trask'],0.58,0.598,4.0,-7.739,1.0,0.0262,0.0444,0.132,0.0971,0.427,95.383,244200.0,4.0	
6261,79l4BIW8SN0M7bZAGmP0EB,Hedwig and the Angry Inch,spotify:track:6tDkAUoogVuJT9ta3jdG95,Wicked Little Town - Hedwig Version,Stephen Trask,['Stephen Trask'],0.59,0.291,7.0,-15.786,1.0,0.0309,0.952,0.64,0.113,0.239,99.203,241867.0,4.0	
6262,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:1a785EezBSAs52xpT03R0n,The Machine Age - Instrumental,James Horner,['James Horner'],0.222,0.217,5.0,-20.77,1.0,0.0309,0.951,0.936,0.0634,0.0678,93.772,212773.0,3.0	
6263,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:5Hox8nYu17UEIuNVILuQXV,Special Delivery - Instrumental,James Horner,['James Horner'],0.18,0.0211,11.0,-24.927,1.0,0.0437,0.978,0.946,0.239,0.0226,71.911,179200.0,3.0	
6264,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:0I6FMZe1r4pez13QKV41HP,The Magic Spirit - Instrumental,James Horner,['James Horner'],0.152,0.0303,0.0,-31.548,1.0,0.04,0.974,0.897,0.309,0.0377,96.137,181360.0,3.0	
6265,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:6RxEb4FQO2tGZLEd8iunXf,A Gift For Little Miss - Instrumental,James Horner,['James Horner'],0.162,0.0233,0.0,-27.984,1.0,0.0392,0.941,0.836,0.0952,0.0374,137.979,328133.0,4.0	
6266,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:4ySOVzVHaiYNHofpltSbHa,Mechanical Love - Instrumental,James Horner,['James Horner'],0.186,0.0426,2.0,-26.947,1.0,0.045,0.934,0.95,0.114,0.0659,132.085,122200.0,4.0	
6267,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:7AlWhq84qbhQ9uqq62U5nV,Wearing Clothes For The First Time - Instrumental,James Horner,['James Horner'],0.0603,0.00645,2.0,-38.3,1.0,0.0546,0.909,0.77,0.138,0.0366,57.698,148773.0,4.0	
6268,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:1owJNpnuzTZZ0R7J5QiFek,The Wedding - Instrumental,James Horner,['James Horner'],0.138,0.0427,2.0,-24.339,1.0,0.0435,0.938,0.95,0.125,0.0364,143.288,391933.0,1.0	
6269,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:53UNGk0w1OBpW9y3OFNlmT,"The Passage Of Time, A Changing Of Seasons - Instrumental",James Horner,['James Horner'],0.149,0.0162,8.0,-30.843,1.0,0.0422,0.94,0.956,0.0923,0.035,64.439,512827.0,4.0	
6270,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:5JYk0KBkNQxk44aLAOKBvm,The Search For Another - Instrumental,James Horner,['James Horner'],0.199,0.128,2.0,-22.982,1.0,0.0385,0.918,0.893,0.135,0.039,68.068,195973.0,4.0	
6271,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:0LiL0yge2DyhCduawiIQxJ,Transformed - Instrumental,James Horner,['James Horner'],0.193,0.0413,0.0,-29.517,1.0,0.0345,0.92,0.876,0.346,0.0485,92.165,145960.0,3.0	
6272,7zp6npGMq8bwq6z9944ExA,Bicentennial Man,spotify:track:3q0Ks78ADSomVdDSap32mz,Emotions - Instrumental,James Horner,['James Horner'],0.122,0.0161,8.0,-33.108,1.0,0.0476,0.952,0.934,0.0958,0.0362,148.561,236067.0,5.0	
